osm_id,code,fclass,name,centroid_x,centroid_y,AirQuality
518519304,5153,footway,,23.547,46.759,1
518519305,5153,footway,,23.547,46.759,1
519850198,5114,secondary,Strada Frunzi?ului,23.567,46.755,3
519850199,5114,secondary,Strada Frunzi?ului,23.567,46.755,3
519850200,5114,secondary,Strada Frunzi?ului,23.565,46.756,3
520586624,5153,footway,,23.628,46.765,1
520586626,5153,footway,,23.628,46.765,1
520758298,5114,secondary,Drumul Sfântul Ioan,23.549,46.736,3
521145892,5115,tertiary,Strada Lalelelor,23.594,46.78,3
521145893,5114,secondary,Pia?a Abator,23.595,46.78,3
521440947,5153,footway,,23.582,46.774,1
521440948,5153,footway,,23.582,46.774,1
521440949,5155,steps,,23.58,46.774,1
521440950,5153,footway,,23.581,46.774,1
521440951,5153,footway,,23.581,46.774,1
521440952,5155,steps,,23.582,46.774,1
521440953,5153,footway,,23.583,46.774,1
521440954,5153,footway,,23.58,46.774,1
521440955,5153,footway,,23.581,46.774,1
521440956,5153,footway,,23.582,46.775,1
522861104,5141,service,,23.589,46.77,2
522865605,5122,residential,Strada Frédéric Joliot-Curie,23.593,46.772,1
522865607,5122,residential,Strada Frédéric Joliot-Curie,23.593,46.773,1
523037631,5122,residential,Strada ?esului,23.56,46.762,1
523037632,5153,footway,,23.562,46.762,1
523205816,5114,secondary,,23.609,46.769,3
523205820,5114,secondary,,23.609,46.769,3
523205824,5114,secondary,,23.609,46.769,3
523213573,5114,secondary,,23.641,46.782,3
523213576,5114,secondary,,23.64,46.782,3
523213579,5114,secondary,,23.64,46.782,3
523213582,5114,secondary,,23.641,46.782,3
523214113,5113,primary,Pia?a M?r??ti,23.614,46.778,4
523214114,5113,primary,Pia?a M?r??ti,23.615,46.779,4
523214115,5113,primary,Pia?a M?r??ti,23.615,46.779,4
523214117,5113,primary,Pia?a M?r??ti,23.615,46.778,4
523214118,5113,primary,Pia?a M?r??ti,23.614,46.778,4
523218338,5114,secondary,Strada Izlazului,23.564,46.756,3
523218342,5114,secondary,Strada Izlazului,23.564,46.756,3
523218346,5114,secondary,Strada Izlazului,23.564,46.756,3
523218347,5114,secondary,Strada Izlazului,23.564,46.756,3
523218348,5114,secondary,Strada Izlazului,23.564,46.756,3
523218349,5114,secondary,Strada Izlazului,23.564,46.756,3
523218350,5114,secondary,Strada Izlazului,23.564,46.756,3
523223070,5114,secondary,,23.619,46.769,3
523223072,5114,secondary,,23.619,46.769,3
523223077,5114,secondary,,23.619,46.769,3
523232631,5114,secondary,Strada Fabricii,23.613,46.784,3
523232632,5114,secondary,Strada Fabricii,23.613,46.784,3
523232633,5114,secondary,Strada Fabricii,23.613,46.784,3
523232637,5114,secondary,Strada Fabricii,23.613,46.784,3
523232641,5114,secondary,Strada Fabricii,23.613,46.784,3
523236417,5114,secondary,,23.612,46.798,3
523250162,5113,primary,Strada Horea,23.587,46.78,4
523250166,5113,primary,Strada Horea,23.587,46.781,4
523250167,5122,residential,Strada Academician David Prodan,23.587,46.781,1
524302087,5113,primary,Strada Aurel Vlaicu,23.615,46.778,4
524302089,5114,secondary,Strada Fabricii,23.614,46.778,3
524302094,5114,secondary,Strada Fabricii,23.613,46.783,3
524705387,5154,path,,23.546,46.755,1
524838783,5153,footway,,23.594,46.788,1
524838792,5141,service,,23.593,46.788,2
524843318,5141,service,,23.583,46.785,2
525263470,5122,residential,Strada Septimiu Albini,23.609,46.769,1
525263471,5153,footway,,23.607,46.769,1
525263578,5115,tertiary,Strada Septimiu Albini,23.609,46.769,3
525263579,5115,tertiary,Strada Septimiu Albini,23.609,46.769,3
525510114,5113,primary,Strada Traian Vuia,23.689,46.782,4
525510124,5113,primary,Calea Turzii,23.591,46.738,4
525510125,5113,primary,Calea Turzii,23.591,46.738,4
525510126,5113,primary,Calea Turzii,23.591,46.738,4
525510127,5113,primary,Calea Turzii,23.591,46.738,4
525510128,5113,primary,Calea Turzii,23.591,46.738,4
525510129,5113,primary,,23.593,46.747,4
525510130,5113,primary,,23.593,46.747,4
525510131,5113,primary,,23.593,46.747,4
525510132,5113,primary,,23.593,46.747,4
525510133,5113,primary,,23.593,46.747,4
525510134,5122,residential,,23.656,46.791,1
525510136,5114,secondary,,23.582,46.829,3
525510138,5114,secondary,Strada Plevnei,23.642,46.787,3
525510139,5114,secondary,Strada Observatorului,23.593,46.756,3
525510140,5114,secondary,Bulevardul 1 Decembrie 1918,23.544,46.761,3
525510141,5114,secondary,,23.551,46.766,3
525510142,5114,secondary,Bulevardul 1 Decembrie 1918,23.544,46.761,3
525510143,5113,primary,,23.596,46.756,4
525510148,5114,secondary,Strada Valea Chint?ului,23.557,46.845,3
525510159,5114,secondary,Strada Oa?ului,23.601,46.795,3
525510160,5114,secondary,,23.608,46.799,3
525510162,5114,secondary,,23.608,46.799,3
525510165,5114,secondary,,23.608,46.799,3
525510166,5114,secondary,,23.608,46.799,3
525510168,5114,secondary,,23.627,46.788,3
525510169,5115,tertiary,Strada Me?terul Manole,23.642,46.779,3
525510170,5114,secondary,,23.577,46.753,3
525510171,5114,secondary,,23.577,46.752,3
525510172,5114,secondary,,23.577,46.752,3
525510173,5114,secondary,,23.577,46.753,3
525510174,5114,secondary,,23.584,46.754,3
525510175,5114,secondary,,23.577,46.772,3
525510184,5122,residential,Strada Harghita,23.639,46.778,1
525510185,5122,residential,Strada Kós Károly,23.591,46.738,1
525510186,5114,secondary,Strada F?getului,23.575,46.717,3
525510189,5114,secondary,Strada Ion Popescu Voite?ti,23.592,46.775,3
525510191,5141,service,Strada Transilvania,23.56,46.78,2
525510192,5115,tertiary,7 Str?zi,23.582,46.78,3
525510193,5115,tertiary,7 Str?zi,23.582,46.78,3
525510195,5115,tertiary,7 Str?zi,23.582,46.78,3
525510198,5115,tertiary,7 Str?zi,23.582,46.78,3
525510200,5113,primary,Calea Baciului,23.538,46.785,4
525510203,5113,primary,Strada Corneliu Coposu,23.558,46.784,4
525510204,5113,primary,Strada Corneliu Coposu,23.558,46.784,4
525510205,5113,primary,Strada Corneliu Coposu,23.558,46.784,4
526474698,5122,residential,Strada Simion Mu?at,23.615,46.781,1
527053448,5122,residential,Strada Craiova,23.589,46.783,1
527470266,5114,secondary,Strada Fabricii,23.613,46.782,3
527470268,5114,secondary,Strada Bucure?ti,23.613,46.782,3
527470275,5114,secondary,Strada Fabricii,23.613,46.782,3
527470280,5141,service,,23.614,46.782,2
527470736,5122,residential,Strada Iuliu Coroianu,23.592,46.782,1
527473345,5115,tertiary,Strada Paris,23.599,46.78,3
527473346,5114,secondary,Strada Bucure?ti,23.599,46.78,3
527473347,5114,secondary,Strada Bucure?ti,23.6,46.78,3
527473348,5115,tertiary,Strada Paris,23.599,46.781,3
527488433,5122,residential,Strada Ceahl?u,23.589,46.755,1
527489532,5114,secondary,Strada Observatorului,23.588,46.755,3
527489533,5114,secondary,Strada Observatorului,23.587,46.755,3
527489534,5141,service,,23.588,46.755,2
527489535,5141,service,,23.587,46.755,2
527745237,5114,secondary,Splaiul Independen?ei,23.578,46.771,3
527745923,5114,secondary,Podul Napoca,23.578,46.771,3
527747405,5115,tertiary,Bulevardul 1 Decembrie 1918,23.577,46.772,3
527747408,5115,tertiary,Bulevardul 1 Decembrie 1918,23.577,46.771,3
527747409,5115,tertiary,Bulevardul 1 Decembrie 1918,23.577,46.771,3
527747410,5115,tertiary,Bulevardul 1 Decembrie 1918,23.577,46.771,3
527752766,5114,secondary,Strada Mir?sl?u,23.55,46.767,3
528219744,5122,residential,Strada Alexandru Sahia,23.605,46.792,1
530958402,5141,service,,23.582,46.758,2
530958404,5141,service,,23.582,46.758,2
530958406,5141,service,,23.583,46.758,2
530958407,5141,service,,23.583,46.758,2
530958409,5141,service,,23.583,46.758,2
530958411,5141,service,,23.582,46.758,2
530958413,5141,service,,23.582,46.757,2
530958414,5122,residential,Strada Viilor,23.581,46.758,1
531722123,5153,footway,,23.591,46.776,1
532254709,5155,steps,,23.604,46.768,1
534292409,5153,footway,,23.604,46.768,1
534292411,5153,footway,,23.604,46.768,1
534467494,5122,residential,Strada Augustin Presecan,23.597,46.754,1
535190259,5122,residential,Strada Erich Bergel,23.625,46.754,1
536648322,5133,primary_link,,23.563,46.76,4
537179236,5122,residential,Strada Aurel Suciu,23.608,46.772,1
537658135,5114,secondary,Strada Fabricii,23.614,46.795,3
537658143,5114,secondary,Strada Fabricii,23.613,46.796,3
537658151,5122,residential,Strada Sobarilor,23.614,46.795,1
537658156,5114,secondary,Strada Fabricii,23.614,46.795,3
537658166,5114,secondary,Strada Fabricii,23.614,46.796,3
537658174,5114,secondary,Strada Fabricii,23.614,46.796,3
537658182,5114,secondary,Strada Fabricii,23.614,46.795,3
537658189,5122,residential,Strada Sobarilor,23.614,46.795,1
537661688,5153,footway,,23.545,46.757,1
537661691,5153,footway,,23.544,46.756,1
540953933,5141,service,,23.604,46.776,2
542801792,5114,secondary,Strada Unirii,23.63,46.768,3
542801802,5141,service,,23.63,46.768,2
542801807,5122,residential,Strada Mare?al Constantin Prezan,23.631,46.769,1
542801816,5122,residential,Strada Mare?al Constantin Prezan,23.631,46.769,1
542801824,5122,residential,Strada Alexandru Vaida Voevod,23.631,46.769,1
542801830,5122,residential,Strada Mare?al Constantin Prezan,23.63,46.769,1
542801834,5114,secondary,Strada Alexandru Vaida Voevod,23.63,46.769,3
542801838,5114,secondary,Strada Alexandru Vaida Voevod,23.63,46.769,3
542801842,5114,secondary,Strada Unirii,23.63,46.768,3
542801847,5122,residential,Aleea I. T. Stan,23.63,46.769,1
542801850,5122,residential,Aleea I. T. Stan,23.63,46.769,1
542801852,5114,secondary,Strada Unirii,23.63,46.768,3
542801856,5114,secondary,Strada Unirii,23.63,46.768,3
542806314,5141,service,,23.63,46.768,2
542806315,5114,secondary,Strada Unirii,23.63,46.769,3
542806316,5114,secondary,Strada Unirii,23.63,46.769,3
542806317,5114,secondary,Strada Unirii,23.63,46.769,3
542806318,5114,secondary,Strada Unirii,23.63,46.769,3
542806321,5114,secondary,Strada Unirii,23.63,46.769,3
544200209,5122,residential,Strada Luminii,23.584,46.739,1
544701312,5122,residential,Strada Septimiu Albini,23.609,46.77,1
546258977,5114,secondary,Strada Câmpului,23.563,46.759,3
546641257,5113,primary,Bulevardul 21 Decembrie 1989,23.597,46.773,4
546644114,5113,primary,Pia?a Avram Iancu,23.596,46.773,4
546645933,5113,primary,Calea Doroban?ilor,23.606,46.773,4
546648345,5113,primary,Bulevardul 21 Decembrie 1989,23.607,46.776,4
546685434,5153,footway,,23.55,46.756,1
546685435,5153,footway,,23.549,46.756,1
546685437,5153,footway,,23.549,46.756,1
546685444,5141,service,,23.55,46.758,2
546685445,5141,service,,23.55,46.758,2
546685446,5153,footway,,23.551,46.758,1
548907046,5154,path,,23.555,46.715,1
549090148,5154,path,Broscu?a Alb?,23.571,46.709,1
550699815,5141,service,,23.608,46.776,2
550809106,5113,primary,Pia?a G?rii,23.587,46.784,4
550809107,5155,steps,,23.587,46.784,1
550809108,5153,footway,,23.587,46.784,1
550809109,5155,steps,,23.586,46.784,1
550809110,5155,steps,,23.586,46.784,1
550809111,5153,footway,,23.586,46.784,1
550809112,5153,footway,,23.587,46.784,1
551047360,5153,footway,,23.586,46.784,1
551047361,5155,steps,,23.586,46.785,1
553354790,5122,residential,Strada Marcus Aurelius,23.612,46.793,1
554783945,5141,service,,23.605,46.795,2
555729663,5154,path,,23.537,46.73,1
555803202,5141,service,,23.56,46.769,2
556071615,5153,footway,,23.627,46.767,1
556071618,5141,service,,23.625,46.766,2
556071620,5153,footway,,23.624,46.766,1
556071621,5155,steps,,23.624,46.766,1
556071622,5153,footway,,23.624,46.766,1
556084241,5124,pedestrian,Pia?a Muzeului,23.587,46.772,1
556323130,5141,service,,23.61,46.78,2
556790046,5155,steps,,23.615,46.777,1
561745032,5134,secondary_link,Strada Prim?verii,23.544,46.752,3
561745048,5114,secondary,Strada Prim?verii,23.544,46.752,3
568300407,5141,service,Strada Zarandului,23.567,46.778,2
568302692,5122,residential,,23.564,46.777,1
569245367,5122,residential,Strada Bucium,23.543,46.756,1
570869897,5122,residential,Aleea Brate?,23.544,46.759,1
570869898,5153,footway,,23.544,46.758,1
570869899,5153,footway,,23.543,46.758,1
573018427,5133,primary_link,,23.541,46.756,4
575209134,5122,residential,Strada Târnavelor,23.629,46.779,1
575904875,5155,steps,,23.622,46.773,1
575904876,5141,service,,23.622,46.772,2
575904877,5141,service,,23.622,46.773,2
575925134,5115,tertiary,Strada Giordano Bruno,23.577,46.789,3
576454804,5141,service,,23.587,46.786,2
577141520,5153,footway,,23.585,46.77,1
577141522,5153,footway,,23.585,46.77,1
581522468,5153,footway,,23.582,46.75,1
581522469,5141,service,,23.582,46.75,2
581522470,5141,service,,23.582,46.75,2
582329606,5141,service,,23.584,46.754,2
582562731,5141,service,,23.579,46.783,2
582562732,5141,service,,23.58,46.784,2
582562733,5141,service,,23.581,46.785,2
582562734,5141,service,,23.581,46.785,2
582562736,5141,service,,23.578,46.784,2
582562737,5141,service,,23.577,46.784,2
582562738,5141,service,,23.576,46.786,2
582562739,5141,service,,23.576,46.785,2
582562740,5141,service,,23.577,46.784,2
582562741,5141,service,,23.578,46.784,2
582562742,5141,service,,23.579,46.784,2
582562743,5141,service,,23.58,46.784,2
582562744,5141,service,,23.581,46.784,2
582564318,5141,service,Strada Locomotivei,23.583,46.783,2
582601462,5141,service,,23.596,46.786,2
582601464,5141,service,,23.596,46.785,2
582601465,5141,service,,23.596,46.786,2
582601468,5114,secondary,Strada Oa?ului,23.597,46.786,3
582601469,5155,steps,,23.596,46.786,1
582601470,5153,footway,,23.596,46.786,1
582601471,5154,path,,23.597,46.786,1
582601472,5155,steps,,23.598,46.786,1
582601473,5153,footway,,23.598,46.786,1
582601475,5115,tertiary,Strada Paris,23.601,46.783,3
582674001,5141,service,,23.596,46.786,2
582674002,5141,service,,23.596,46.786,2
582674003,5114,secondary,Strada Decebal,23.595,46.785,3
582674006,5141,service,,23.595,46.785,2
582674007,5141,service,,23.595,46.785,2
583371996,5122,residential,Strada Dumitru Georgescu-Kiriac,23.659,46.794,1
583429306,5141,service,,23.628,46.772,2
583429307,5141,service,,23.629,46.773,2
583429308,5141,service,,23.629,46.774,2
583429309,5141,service,,23.629,46.773,2
583429310,5141,service,,23.629,46.773,2
583429311,5141,service,,23.629,46.773,2
583429312,5141,service,,23.629,46.773,2
583429313,5141,service,,23.629,46.773,2
583429314,5141,service,,23.629,46.773,2
583429315,5141,service,,23.629,46.773,2
583429316,5141,service,,23.628,46.773,2
583429317,5141,service,,23.629,46.773,2
583429318,5141,service,,23.628,46.773,2
583429319,5141,service,,23.628,46.772,2
583429320,5141,service,,23.627,46.772,2
583429321,5141,service,,23.627,46.772,2
583429322,5141,service,,23.627,46.772,2
583429323,5141,service,,23.629,46.773,2
583429324,5141,service,,23.629,46.773,2
583429325,5141,service,,23.629,46.773,2
583429326,5141,service,,23.629,46.773,2
583429327,5141,service,,23.63,46.773,2
583429328,5141,service,,23.63,46.773,2
583429329,5141,service,,23.63,46.773,2
583429330,5141,service,,23.627,46.772,2
583429331,5141,service,,23.626,46.771,2
583707670,5141,service,,23.664,46.778,2
583707671,5141,service,,23.663,46.777,2
583707672,5141,service,,23.662,46.777,2
583718016,5153,footway,,23.562,46.756,1
583718017,5153,footway,,23.561,46.756,1
583718018,5153,footway,,23.562,46.756,1
583735077,5153,footway,,23.594,46.789,1
583735082,5153,footway,,23.594,46.788,1
583737170,5153,footway,,23.586,46.78,1
583767822,5141,service,,23.651,46.796,2
584400188,5122,residential,Strada Nad??ului,23.532,46.786,1
584400191,5122,residential,Strada Fabricilor,23.535,46.784,1
584400195,5141,service,,23.536,46.783,2
584400197,5141,service,,23.534,46.782,2
584400212,5142,track,,23.534,46.779,1
584400213,5154,path,,23.529,46.781,1
584400214,5141,service,,23.53,46.784,2
584400215,5142,track,,23.528,46.786,1
584400216,5141,service,,23.528,46.783,2
584407085,5141,service,,23.536,46.782,2
584407093,5141,service,,23.549,46.78,2
584407095,5141,service,,23.553,46.78,2
584407096,5141,service,,23.553,46.78,2
584407097,5141,service,,23.556,46.78,2
584407098,5141,service,,23.556,46.78,2
584407099,5141,service,,23.556,46.78,2
584407100,5141,service,,23.558,46.78,2
584407101,5141,service,,23.558,46.78,2
584407102,5141,service,,23.56,46.781,2
584407103,5141,service,,23.56,46.78,2
584407104,5141,service,,23.559,46.78,2
584407105,5141,service,,23.559,46.78,2
584407106,5141,service,,23.557,46.78,2
584407107,5141,service,,23.557,46.779,2
584407108,5141,service,,23.557,46.78,2
584407109,5141,service,,23.557,46.779,2
584409887,5142,track,,23.554,46.781,1
584409891,5141,service,,23.555,46.782,2
584409892,5141,service,,23.555,46.782,2
584409894,5122,residential,Strada Fabricii de C?r?mid?,23.553,46.782,1
584728503,5141,service,,23.59,46.787,2
584728504,5141,service,,23.591,46.788,2
584728505,5141,service,,23.591,46.788,2
584728506,5141,service,,23.591,46.788,2
584728507,5141,service,,23.591,46.791,2
584780907,5141,service,,23.622,46.795,2
584780915,5141,service,,23.612,46.798,2
584780917,5122,residential,Strada C?r?midarilor,23.61,46.797,1
584809454,5141,service,,23.622,46.796,2
584935495,5141,service,Pia?a Karl Liebknecht,23.6,46.792,2
584998482,5141,service,,23.586,46.755,2
584998483,5141,service,,23.586,46.755,2
585204635,5122,residential,Aleea Beca? 19-21,23.61,46.757,1
585206582,5122,residential,Aleea Beca? 11,23.61,46.757,1
585508296,5113,primary,Pia?a G?rii,23.586,46.784,4
585534272,5114,secondary,Pia?a G?rii,23.588,46.784,3
585534273,5114,secondary,Pia?a G?rii,23.587,46.784,3
585545337,5122,residential,Strada Fabricilor,23.535,46.784,1
585545338,5141,service,,23.536,46.785,2
585545339,5141,service,,23.538,46.784,2
585545341,5141,service,,23.538,46.784,2
585545342,5141,service,,23.538,46.785,2
585545343,5141,service,,23.539,46.784,2
585545344,5122,residential,Strada Triajului,23.541,46.783,1
585545347,5122,residential,Strada Observatorului,23.547,46.785,1
585545349,5122,residential,,23.547,46.789,1
585545350,5141,service,,23.547,46.789,2
585545351,5141,service,,23.549,46.789,2
585545352,5141,service,,23.548,46.79,2
585545353,5141,service,,23.548,46.79,2
585545354,5141,service,,23.548,46.789,2
585545355,5141,service,,23.549,46.789,2
585545356,5141,service,,23.548,46.79,2
585545357,5141,service,,23.547,46.789,2
585545358,5142,track,,23.547,46.789,1
585545359,5142,track,,23.552,46.789,1
585545360,5142,track,,23.552,46.788,1
585545361,5142,track,,23.551,46.789,1
585545362,5142,track,,23.553,46.796,1
585545363,5142,track,,23.554,46.797,1
585545364,5142,track,,23.556,46.797,1
585545365,5142,track,,23.557,46.796,1
585545366,5142,track,,23.558,46.795,1
585545367,5122,residential,,23.563,46.795,1
585545368,5142,track,,23.572,46.799,1
585545369,5142,track,,23.571,46.798,1
585545370,5142,track,,23.57,46.798,1
585545372,5142,track,,23.55,46.788,1
585545374,5142,track,,23.55,46.787,1
